Timestamp,Order_ID,Product_Category,Region,Assigned_Facility,Production_Line,Forecasted_Demand,Actual_Order_Qty,Workforce_Required,Workforce_Deployed,Schedule_Status,Operator_Override_Flag,Machine_Temperature_C,Machine_Vibration_Hz,Predicted_Time_To_Failure_Hrs,Machine_OEE_Pct,Raw_Material_Inventory_Units,Inventory_Threshold,Procurement_Action,Live_Supplier_Quote_USD,Grid_Pricing_Period,Energy_Consumed_kWh,Carbon_Emissions_kg,Carbon_Cost_Penalty_USD
2025-01-02 04:00:00,ORD-104406,EcoBubble Washing Machine,Japan,Noida Plant (India) - Primary,Line 3 (Heavy Duty),894,894,80,80,On-Time,0,73.7525135629904,50.56358632508699,412.1362843559082,90.35956510845071,57657,20000,None,0.0,Off-Peak,2235,894.0,0.0
2025-01-02 06:00:00,ORD-104407,Galaxy S Smartphone,China,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),4744,4744,150,150,On-Time,0,71.5836388053541,45.37598196006721,319.45530056452833,95.84045622551861,74201,20000,None,0.0,Off-Peak,2372,948.8000000000001,0.0
2025-01-02 08:00:00,ORD-104408,EcoBubble Washing Machine,Africa,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),758,758,80,80,On-Time,0,77.60867565704925,52.127757572233826,336.48283435213125,96.4388971235534,56899,20000,None,0.0,Off-Peak,1895,758.0,0.0
2025-01-02 10:00:00,ORD-104409,Galaxy S Smartphone,Africa,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),5162,5162,150,150,On-Time,0,73.1439788633855,43.312304629712166,481.38672683248353,91.14343269362062,69039,20000,None,0.0,Off-Peak,2581,1032.4,0.0
2025-01-02 12:00:00,ORD-104410,Galaxy Tab,Japan,Noida Plant (India) - Primary,Line 2 (Standard),846,846,80,80,On-Time,0,74.84527955054675,50.46232894531873,488.6528768321542,95.32669739102704,49609,20000,None,0.0,Off-Peak,423,169.20000000000002,0.0
2025-01-02 14:00:00,ORD-104411,Galaxy Tab,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1156,1734,80,80,Rerouted,0,75.33248842954535,50.107314427566,319.26528833755197,95.96736927589002,47875,20000,None,0.0,Peak,867,346.8,130.05
2025-01-02 16:00:00,ORD-104412,Galaxy S Smartphone,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),5057,5057,150,150,On-Time,0,75.85291265142877,54.319333561935416,358.85401879565427,92.10418990395914,63982,20000,None,0.0,Peak,2528,1011.2,379.2
2025-01-02 18:00:00,ORD-104413,Galaxy S Smartphone,Korea,Noida Plant (India) - Primary,Line 2 (Standard),5511,5511,150,150,On-Time,0,77.0725254865982,50.9352005337255,417.91126170669787,90.85639832328825,58471,20000,None,0.0,Peak,2755,1102.0,413.25
2025-01-02 20:00:00,ORD-104414,Galaxy Tab,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),723,723,80,80,On-Time,0,72.64509766598661,52.80499610075306,457.54356775919604,91.50049422513456,47152,20000,None,0.0,Peak,361,144.4,54.15
2025-01-02 22:00:00,ORD-104415,Galaxy A Smartphone,China,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5123,5123,150,150,On-Time,0,74.27050711482667,54.1950843031691,439.36168684583964,91.92350283466939,162394,20000,None,0.0,Off-Peak,2561,1024.4,0.0
2025-01-03 00:00:00,ORD-104416,Galaxy Tab,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),917,917,80,80,On-Time,0,75.67761228153489,48.69258680759967,335.0186398798751,90.84917427203534,46235,20000,None,0.0,Off-Peak,458,183.20000000000002,0.0
2025-01-03 02:00:00,ORD-104417,Galaxy A Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5005,5005,150,150,On-Time,0,74.5054650648983,47.634260547627925,416.25791352816987,92.69127739146447,157389,20000,None,0.0,Off-Peak,2502,1000.8000000000001,0.0
2025-01-03 04:00:00,ORD-104418,Galaxy Tab,Korea,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),1177,1765,80,80,Rerouted,0,74.17383400803186,50.814008029576165,442.7369075958242,97.79721365981479,44470,20000,None,0.0,Off-Peak,882,352.8,0.0
2025-01-03 06:00:00,ORD-104419,Galaxy A Smartphone,China,Gumi (Korea) - Primary,Line 2 (Standard),5238,5238,150,150,On-Time,0,75.40619264947208,51.75413633038201,343.3037663789252,90.6804844561953,152151,20000,None,0.0,Off-Peak,2619,1047.6000000000001,0.0
2025-01-03 08:00:00,ORD-104420,Galaxy Tab,Japan,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1246,1246,80,80,On-Time,0,73.21283576392113,49.485720519899445,381.11208792978476,94.11407641737803,43224,20000,None,0.0,Off-Peak,623,249.20000000000002,0.0
2025-01-03 10:00:00,ORD-104421,EcoBubble Washing Machine,Middle East,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1225,1225,80,80,On-Time,0,76.12737544699883,50.31953357945228,499.2008740626179,88.62049980417295,55674,20000,None,0.0,Off-Peak,3062,1224.8,0.0
2025-01-03 12:00:00,ORD-104422,Neo QLED TV,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),980,980,80,80,On-Time,0,75.51612236449968,49.23775145948086,483.31305152264076,92.84482773530712,36924,20000,None,0.0,Off-Peak,490,196.0,0.0
2025-01-03 14:00:00,ORD-104423,Galaxy A Smartphone,USA,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),5049,5049,150,150,On-Time,0,72.67342002297467,47.396196987670606,360.5517576092449,95.74273545630523,147102,20000,None,0.0,Peak,2524,1009.6,378.6
2025-01-03 16:00:00,ORD-104424,Galaxy Tab,China,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1122,1122,80,72,Delayed,0,74.52723542173207,49.712476903148215,468.47012412894026,91.108984782213,42102,20000,None,0.0,Peak,561,224.4,84.15
2025-01-03 18:00:00,ORD-104425,EcoBubble Washing Machine,Middle East,Gumi (Korea) - Primary,Line 3 (Heavy Duty),1115,1115,80,80,On-Time,0,76.16357536776948,47.524344059189566,499.4428931130957,92.63239859100284,54559,20000,None,0.0,Peak,2787,1114.8,418.05
2025-01-03 20:00:00,ORD-104426,Galaxy Tab,USA,Noida Plant (India) - Primary,Line 2 (Standard),856,856,80,80,On-Time,0,73.27174384429937,47.323141320254706,424.1949276735904,97.96387214526194,41246,20000,None,0.0,Peak,428,171.20000000000002,64.2
2025-01-03 22:00:00,ORD-104427,Neo QLED TV,India,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1014,1014,80,80,On-Time,1,72.60127561885875,48.196818616870466,461.206372714003,88.10772026441725,35910,20000,None,0.0,Off-Peak,507,202.8,0.0
2025-01-04 00:00:00,ORD-104428,Neo QLED TV,Korea,Gumi (Korea) - Primary,Line 3 (Heavy Duty),628,628,80,80,On-Time,0,74.11540768531138,55.71833468045604,397.97628558858185,90.95041747210364,35282,20000,None,0.0,Off-Peak,314,125.60000000000001,0.0
2025-01-04 02:00:00,ORD-104429,Galaxy S Smartphone,China,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5000,5000,150,150,On-Time,0,71.84455846984199,48.24786911651525,461.50834141401117,96.87042922629486,53471,20000,None,0.0,Off-Peak,2500,1000.0,0.0
2025-01-04 04:00:00,ORD-104430,Galaxy S Smartphone,Africa,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5143,7714,150,150,Rerouted,0,75.71057856230756,54.79801533526098,375.7303388887036,89.54516461047602,45757,20000,None,0.0,Off-Peak,3857,1542.8000000000002,0.0
2025-01-04 06:00:00,ORD-104431,EcoBubble Washing Machine,India,Noida Plant (India) - Primary,Line 2 (Standard),963,963,80,80,On-Time,0,73.81451960321928,49.668490908408806,444.0675455170706,92.2535604835197,53596,20000,None,0.0,Off-Peak,2407,962.8000000000001,0.0
2025-01-04 08:00:00,ORD-104432,EcoBubble Washing Machine,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),1135,1135,80,80,On-Time,0,72.58195352876751,47.57792550823942,384.43699933627073,91.61987067954212,52461,20000,None,0.0,Off-Peak,2837,1134.8,0.0
2025-01-04 10:00:00,ORD-104433,Neo QLED TV,Africa,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1251,1251,80,80,On-Time,0,70.83909769877252,48.64396837054697,378.8397295575165,96.71129352861122,34031,20000,None,0.0,Off-Peak,625,250.0,0.0
2025-01-04 12:00:00,ORD-104434,Galaxy A Smartphone,Japan,Noida Plant (India) - Primary,Line 2 (Standard),4763,4763,150,120,Delayed,0,78.3530314041846,51.92174727748895,333.65419892169336,95.00177276983153,142339,20000,None,0.0,Off-Peak,2381,952.4000000000001,0.0
2025-01-04 14:00:00,ORD-104435,Galaxy A Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5261,5261,150,120,Delayed,0,73.41755532674982,52.97630524808443,337.4346547512242,89.57144567011727,137078,20000,None,0.0,Peak,2630,1052.0,394.5
2025-01-04 16:00:00,ORD-104436,Galaxy S Smartphone,Africa,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5254,5254,150,150,On-Time,0,75.95227150891964,47.5966623051468,359.94862528303884,91.4290150544945,40503,20000,None,0.0,Peak,2627,1050.8,394.05
2025-01-04 18:00:00,ORD-104437,Galaxy S Smartphone,Africa,Noida Plant (India) - Primary,Line 2 (Standard),5097,5097,150,135,Delayed,0,76.772407261516,47.85748416097581,466.4787668426046,96.78449115594393,35406,20000,None,0.0,Peak,2548,1019.2,382.2
2025-01-04 20:00:00,ORD-104438,Galaxy A Smartphone,Middle East,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),5237,5237,150,150,On-Time,0,75.22205170038303,50.19353061027089,465.8505403449869,91.07417805424416,131841,20000,None,0.0,Peak,2618,1047.2,392.7
2025-01-04 22:00:00,ORD-104439,Galaxy S Smartphone,Japan,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5133,5133,150,150,On-Time,0,75.78182567299515,51.72501912491753,434.2742679692557,92.0324211775184,30273,20000,None,0.0,Off-Peak,2566,1026.4,0.0
2025-01-05 00:00:00,ORD-104440,Galaxy Tab,Africa,Queretaro (Mexico) - Partner,Line 2 (Standard),964,964,80,80,On-Time,0,74.47104032083469,53.45850050929545,413.2380919586064,95.62440194924069,40282,20000,None,0.0,Off-Peak,482,192.8,0.0
2025-01-05 02:00:00,ORD-104441,EcoBubble Washing Machine,China,Gumi (Korea) - Primary,Line 1 (High Speed),748,748,80,80,On-Time,0,75.73942327941015,46.00831680288855,393.22704015794204,97.0753243393199,51713,20000,None,0.0,Off-Peak,1870,748.0,0.0
2025-01-05 04:00:00,ORD-104442,Bespoke Refrigerator,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),783,783,80,80,On-Time,0,76.90616856173563,48.29962778912946,334.94363449307093,96.00151100136789,112173,20000,None,0.0,Off-Peak,1957,782.8000000000001,0.0
2025-01-05 06:00:00,ORD-104443,Galaxy Tab,Korea,Gumi (Korea) - Primary,Line 3 (Heavy Duty),904,904,80,80,On-Time,0,75.2446605734264,51.26449909691695,391.1643470069588,96.69555801414023,39378,20000,None,0.0,Off-Peak,452,180.8,0.0
2025-01-05 08:00:00,ORD-104444,Galaxy A Smartphone,India,Gumi (Korea) - Primary,Line 1 (High Speed),5335,5335,150,150,On-Time,0,78.1015883473934,47.486191051109984,422.33914513214984,89.45766147328725,126506,20000,None,0.0,Off-Peak,2667,1066.8,0.0
2025-01-05 10:00:00,ORD-104445,Neo QLED TV,Africa,Gumi (Korea) - Primary,Line 1 (High Speed),1102,1102,80,80,On-Time,0,72.32901459397414,49.19695807726737,498.6269862409672,97.67741492897957,32929,20000,None,0.0,Off-Peak,551,220.4,0.0
2025-01-05 12:00:00,ORD-104446,Neo QLED TV,Europe,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),891,891,80,80,On-Time,0,72.13913876803673,48.10130994645624,422.88629426399484,89.94491030361287,32038,20000,None,0.0,Off-Peak,445,178.0,0.0
2025-01-05 14:00:00,ORD-104447,Galaxy S Smartphone,Japan,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5173,5173,150,150,On-Time,0,75.42809681250267,48.319135938770245,362.2503950350254,94.86766531966478,25100,20000,None,0.0,Peak,2586,1034.4,387.9
2025-01-05 16:00:00,ORD-104448,Galaxy A Smartphone,Japan,Noida Plant (India) - Primary,Line 2 (Standard),5123,5123,150,150,On-Time,0,75.08324175711623,55.17799318071807,314.10195893966846,88.11844035588992,121383,20000,None,0.0,Peak,2561,1024.4,384.15
2025-01-05 18:00:00,ORD-104449,Galaxy S Smartphone,Japan,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5196,5196,150,150,On-Time,0,75.07173382452049,50.84832467458885,390.34353415562794,91.78105774407896,19904,20000,Auto-Ordered via API,5.31,Peak,2598,1039.2,389.7
2025-01-05 20:00:00,ORD-104450,Galaxy S Smartphone,Australia/NZ,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5333,7999,150,150,Rerouted,0,72.00668637185831,49.54849579304419,314.29720418688754,91.11824286965744,161905,20000,None,0.0,Peak,3999,1599.6000000000001,599.85
2025-01-05 22:00:00,ORD-104451,Galaxy S Smartphone,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5200,7800,150,150,Rerouted,0,76.26894746019798,52.072388760360866,421.5313743218717,88.68695868561716,154105,20000,None,0.0,Off-Peak,3900,1560.0,0.0
2025-01-06 00:00:00,ORD-104452,Galaxy S Smartphone,India,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5047,7570,150,135,Rerouted,0,71.94953653257922,52.57240597259832,388.6046904597514,91.59643843332265,146535,20000,None,0.0,Off-Peak,3785,1514.0,0.0
2025-01-06 02:00:00,ORD-104453,Galaxy Tab,China,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1016,1016,80,64,Delayed,0,74.58960916890932,51.56116700159277,380.5831652819982,91.5383885724617,38362,20000,None,0.0,Off-Peak,508,203.20000000000002,0.0
2025-01-06 04:00:00,ORD-104454,Galaxy S Smartphone,USA,Noida Plant (India) - Primary,Line 1 (High Speed),4971,4971,150,150,On-Time,0,77.91292533389873,45.5565145150982,459.74311308251845,91.29607187696783,141564,20000,None,0.0,Off-Peak,2485,994.0,0.0
2025-01-06 06:00:00,ORD-104455,Galaxy A Smartphone,Middle East,Gumi (Korea) - Primary,Line 2 (Standard),4909,4909,150,150,On-Time,0,74.11699629969847,50.85507899180966,459.9664460887466,90.07769784853525,116474,20000,None,0.0,Off-Peak,2454,981.6,0.0
2025-01-06 08:00:00,ORD-104456,Galaxy A Smartphone,Europe,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5232,5232,150,150,On-Time,0,74.16227868754356,46.84767086856339,349.3337697466739,89.63167451258956,111242,20000,None,0.0,Off-Peak,2616,1046.4,0.0
2025-01-06 10:00:00,ORD-104457,Neo QLED TV,India,Gumi (Korea) - Primary,Line 3 (Heavy Duty),1171,1171,80,80,On-Time,0,77.52804856428143,52.00128784129863,488.9701082710851,96.4494813472301,30867,20000,None,0.0,Off-Peak,585,234.0,0.0
2025-01-06 12:00:00,ORD-104458,Galaxy S Smartphone,Africa,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5381,5381,150,150,On-Time,0,71.76717286998377,48.94229227610317,303.8014479949925,90.94235968967149,136183,20000,None,0.0,Off-Peak,2690,1076.0,0.0
2025-01-06 14:00:00,ORD-104459,Galaxy Tab,Africa,Gumi (Korea) - Primary,Line 1 (High Speed),1172,1172,80,72,Delayed,0,74.09876998974418,50.20835040960279,459.85841349495905,97.99344410101757,37190,20000,None,0.0,Peak,586,234.4,87.9
2025-01-06 16:00:00,ORD-104460,Galaxy A Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5376,5376,150,150,On-Time,0,77.51978467669448,47.56929775073474,457.01590068072466,91.48687189240106,105866,20000,None,0.0,Peak,2688,1075.2,403.2
2025-01-06 18:00:00,ORD-104461,Galaxy S Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5576,5576,150,150,On-Time,0,78.74212654607713,44.5735652281316,433.929831763556,90.57469467620349,130607,20000,None,0.0,Peak,2788,1115.2,418.2
2025-01-06 20:00:00,ORD-104462,Neo QLED TV,Middle East,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),949,949,80,80,On-Time,0,73.55568806333805,49.60546708550113,311.02199146441137,89.67336418222982,29918,20000,None,0.0,Peak,474,189.60000000000002,71.1
2025-01-06 22:00:00,ORD-104463,EcoBubble Washing Machine,USA,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),931,931,80,80,On-Time,0,73.76737963746405,49.19278410781644,321.2405002393581,88.0615724792452,50782,20000,None,0.0,Off-Peak,2327,930.8000000000001,0.0
2025-01-07 00:00:00,ORD-104464,Galaxy Tab,China,Noida Plant (India) - Primary,Line 1 (High Speed),834,834,80,80,On-Time,0,76.3454089704846,50.59825752400961,425.76980769005263,93.41048522752011,36356,20000,None,0.0,Off-Peak,417,166.8,0.0
2025-01-07 02:00:00,ORD-104465,Galaxy S Smartphone,China,Noida Plant (India) - Primary,Line 2 (Standard),4842,4842,150,150,On-Time,0,75.36924437163864,49.93644122461399,320.32915575763644,91.17587763853834,125765,20000,None,0.0,Off-Peak,2421,968.4000000000001,0.0
2025-01-07 04:00:00,ORD-104466,Galaxy A Smartphone,Japan,Noida Plant (India) - Primary,Line 1 (High Speed),5211,5211,150,150,On-Time,0,78.26840094560984,47.98660559547628,464.1382081108303,92.91003053263152,100655,20000,None,0.0,Off-Peak,2605,1042.0,0.0
2025-01-07 06:00:00,ORD-104467,Galaxy S Smartphone,India,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5265,5265,150,150,On-Time,0,74.29222747786493,49.34219705456269,377.35933919294183,92.21621057185044,120500,20000,None,0.0,Off-Peak,2632,1052.8,0.0
2025-01-07 08:00:00,ORD-104468,Neo QLED TV,Japan,Gumi (Korea) - Primary,Line 3 (Heavy Duty),919,919,80,80,On-Time,0,71.87399340655932,49.7449858291768,426.8840329535054,93.93893840716588,28999,20000,None,0.0,Off-Peak,459,183.60000000000002,0.0
2025-01-07 10:00:00,ORD-104469,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 1 (High Speed),5502,5502,150,150,On-Time,0,72.34046386707212,47.59807947669736,441.8024355134661,95.2972473387036,114998,20000,None,0.0,Off-Peak,2751,1100.4,0.0
2025-01-07 12:00:00,ORD-104470,Galaxy A Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5121,5121,150,150,On-Time,0,77.09753642328205,51.987574245898614,489.99187598254997,89.65297565041827,95534,20000,None,0.0,Off-Peak,2560,1024.0,0.0
2025-01-07 14:00:00,ORD-104471,Galaxy S Smartphone,Japan,Noida Plant (India) - Primary,Line 1 (High Speed),5013,5013,150,150,On-Time,0,74.4764981839112,49.88070439186166,406.2039720868588,96.18735724174469,109985,20000,None,0.0,Peak,2506,1002.4000000000001,375.9
2025-01-07 16:00:00,ORD-104472,Bespoke Refrigerator,Australia/NZ,Gumi (Korea) - Primary,Line 1 (High Speed),700,700,80,80,On-Time,0,76.88093133648465,46.21282137044227,300.1524449061678,90.49614930253114,111473,20000,None,0.0,Peak,1750,700.0,262.5
2025-01-07 18:00:00,ORD-104473,Neo QLED TV,Korea,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),862,862,80,80,On-Time,0,75.47877972598542,40.85410325604091,306.94032272598133,88.78118525274947,28137,20000,None,0.0,Peak,431,172.4,64.65
2025-01-07 20:00:00,ORD-104474,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),5260,7890,150,150,Rerouted,0,74.23207939929954,51.42084360419785,361.0518323757094,90.06962941058006,102095,20000,None,0.0,Peak,3945,1578.0,591.75
2025-01-07 22:00:00,ORD-104475,Neo QLED TV,Middle East,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),760,760,80,80,On-Time,0,75.9836239864608,51.63139152503282,305.3221287666389,95.84901579233528,27377,20000,None,0.0,Off-Peak,380,152.0,0.0
2025-01-08 00:00:00,ORD-104476,Galaxy Tab,China,Gumi (Korea) - Primary,Line 1 (High Speed),1163,1163,80,80,On-Time,0,77.00603261101887,47.08806712996886,376.6243416388553,96.9908059355052,35193,20000,None,0.0,Off-Peak,581,232.4,0.0
2025-01-08 02:00:00,ORD-104477,Galaxy Tab,Australia/NZ,Gumi (Korea) - Primary,Line 1 (High Speed),1025,1025,80,80,On-Time,0,72.28171253822545,47.27873527700156,440.40603700318024,92.39685384969518,34168,20000,None,0.0,Off-Peak,512,204.8,0.0
2025-01-08 04:00:00,ORD-104478,Galaxy A Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),4913,4913,150,150,On-Time,0,75.77807429610745,55.23689648402561,357.0388890220365,96.63027196950618,90621,20000,None,0.0,Off-Peak,2456,982.4000000000001,0.0
2025-01-08 06:00:00,ORD-104479,EcoBubble Washing Machine,China,Gumi (Korea) - Primary,Line 2 (Standard),1029,1029,80,72,Delayed,0,74.5698038626468,42.130308197634506,330.6588999783911,88.01192724331266,49753,20000,None,0.0,Off-Peak,2572,1028.8,0.0
2025-01-08 08:00:00,ORD-104480,EcoBubble Washing Machine,Africa,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),858,858,80,72,Delayed,0,73.71059642820511,52.72524388158751,302.5119369701027,89.1386865323605,48895,20000,None,0.0,Off-Peak,2145,858.0,0.0
2025-01-08 10:00:00,ORD-104481,Galaxy A Smartphone,Middle East,Gumi (Korea) - Primary,Line 1 (High Speed),5232,5232,150,135,Delayed,0,73.01955834232217,49.53708029320381,321.4538519790128,92.03036900404469,85389,20000,None,0.0,Off-Peak,2616,1046.4,0.0
2025-01-08 12:00:00,ORD-104482,Galaxy A Smartphone,USA,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5362,5362,150,150,On-Time,0,73.13329735706222,51.103308629364705,464.9155182922534,94.78610269067389,80027,20000,None,0.0,Off-Peak,2681,1072.4,0.0
2025-01-08 14:00:00,ORD-104483,Neo QLED TV,Korea,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1007,1007,80,80,On-Time,0,77.4008530724293,50.650035004588005,406.86123997726884,94.89224704437169,26370,20000,None,0.0,Peak,503,201.20000000000002,75.45
2025-01-08 16:00:00,ORD-104484,Galaxy S Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5268,5268,150,120,Delayed,0,72.15139149749254,44.84919831569182,464.94306911197356,96.52203912715748,96827,20000,None,0.0,Peak,2634,1053.6000000000001,395.1
2025-01-08 18:00:00,ORD-104485,Galaxy Tab,China,Gumi (Korea) - Primary,Line 3 (Heavy Duty),814,814,80,80,On-Time,0,74.24591587223577,50.24766462484283,496.65564779245267,97.29365913435313,33354,20000,None,0.0,Peak,407,162.8,61.05
2025-01-08 20:00:00,ORD-104486,Galaxy Tab,Europe,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),998,998,80,80,On-Time,0,76.4663553672487,49.91281431181241,405.9263926756013,90.81961850866473,32356,20000,None,0.0,Peak,499,199.60000000000002,74.85
2025-01-08 22:00:00,ORD-104487,Galaxy S Smartphone,Korea,Noida Plant (India) - Primary,Line 2 (Standard),5163,5163,150,150,On-Time,0,73.85638703580807,53.80610233885178,497.9970758673611,91.91358085702262,91664,20000,None,0.0,Off-Peak,2581,1032.4,0.0
2025-01-09 00:00:00,ORD-104488,EcoBubble Washing Machine,Africa,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1065,1065,80,80,On-Time,0,75.00144161847014,43.45698843987656,356.88192817030364,97.79998176392495,47830,20000,None,0.0,Off-Peak,2662,1064.8,0.0
